Course number,Preferences 
CH5011$outside,ED15B003,NA15B017,CH15B018,CH15B004,CH15B027,CH15B043,CH15B044,CH15B017,CH15B034
CH5014$inside,CH15B011,CH15B016,CH15B052
CH5014$outside,CH15B052,CH15B016,CH15B011
CH5016$inside,CH15B027,CH15B038,CH15B005,CH15B039
CH5016$outside,ED15B022,CH15B038,CH15B005,CH15B027,CH15B039
CH5017$inside,CH15B059,CH15B038,CH15B055,CH15B013,CH15B005,CH15B095,CH15B012
CH5017$outside,CH15B013,CH15B059,CH15B095,CH15B038,CH15B055,CH15B012,CH15B005
CH5120$inside,CH15B059,CH15B078,CH15B066,CH15B038,CH15B010,CH15B044,CH15B030,CH15B058,CH15B047,CH15B040
CH5120$outside,ED15B021,ME15B133,ME15B037,ME15B123,ME15B003,ME15B044,ED15B019,ME15B048,ED15B005,ME15B005,ED15B020,ME15B057,ME15B141,ME15B149,ED15B011,ME15B158,ME15B043,ME15B011,ED15B015,ED15B042,ME15B104,ED15B006,ME15B036,ME15B079,ME15B046,ED15B001,ME15B156,CH15B040,CH15B044,CH15B038,CH15B010,CH15B059,CH15B030,CH15B078,CH15B047,CH15B058,CH15B066
CH5130$inside,CH15B052,CH15B055,CH15B065,CH15B094,CH15B012,CH15B063,CH15B048,CH15B082,CH15B010,CH15B021,CH15B059,CH15B011,CH15B016
CH5130$outside,CH15B011,CH15B052,CH15B048,CH15B055,CH15B021,CH15B063,CH15B059,CH15B010,CH15B016,CH15B082,CH15B094,CH15B065,CH15B012
CH5170$inside,CH15B073,CH15B095,CH15B004,CH15B097,CH15B059,CH15B065,CH15B053
CH5170$outside,ME15B158,ME15B022,ME15B025,ME15B083,ME15B082,MM15B034,ME15B156,MM15B040,ME15B026,ME15B166,ME15B086,ME15B112,ME15B161,ME15B167,ME15B034,ME15B036,ME15B151,ME15B043,CH15B065,CH15B097,CH15B004,CH15B095,CH15B053,CH15B059,CH15B073
CH5240$inside,CH15B079,CH15B022,CH15B052,CH15B007,CH15B067,CH15B056,CH15B093,CH15B001,CH15B062,CH15B088,CH15B082,CH15B057,CH15B038,CH15B008,CH15B045,CH15B026,CH15B064,CH15B071,CH15B039,CH15B083,CH15B048,CH15B070,CH15B028,CH15B018,CH15B060,CH15B069,CH15B012,CH15B013,CH15B017,CH15B005,CH15B043,CH15B063,CH15B041,CH15B006,CH15B086,CH15B059
CH5240$outside,CH15B018,CH15B086,CH15B063,CH15B088,CH15B060,CH15B043,CH15B039,CH15B056,CH15B052,CH15B071,CH15B028,CH15B057,CH15B001,CH15B093,CH15B013,CH15B017,CH15B008,CH15B007,CH15B022,CH15B026,CH15B070,CH15B062,CH15B082,CH15B059,CH15B067,CH15B041,CH15B079,CH15B012,CH15B064,CH15B048,CH15B069,CH15B038,CH15B083,CH15B006,CH15B005,CH15B045
CH5350$inside,CH15B040,CH15B006,CH15B052,CH15B030,CH15B038,CH15B067,CH15B053,CH15B011,CH15B087,CH15B010,CH15B059,CH15B031,CH15B005,CH15B019,CH15B097,CH15B094,CH15B009,CH15B033,CH15B014,CH15B016,CH15B042
CH5350$outside,NA15B002,CE15B072,NA15B043,NA15B033,NA15B036,ED15B021,NA15B047,NA15B029,NA15B003,CE15B047,NA15B004,MM15B044,NA15B017,CE15B089,NA15B001,MM15B035,ED15B019,CE15B052,CE15B049,CE15B021,MM15B047,ED15B042,MM15B039,ED15B006,MM15B031,CH15B059,CH15B031,CH15B040,CH15B030,CH15B053,CH15B006,CH15B052,CH15B067,CH15B042,CH15B016,CH15B097,CH15B014,CH15B087,CH15B094,CH15B019,CH15B009,CH15B005,CH15B038,CH15B010,CH15B033,CH15B011
CH5370$inside,CH15B077,CH15B059,CH15B038,CH15B034,CH15B011,CH15B016,CH15B052,CH15B061,CH15B058,CH15B076,CH15B081,CH15B035,CH15B066
CH5370$outside,CH15B076,CH15B058,CH15B061,CH15B077,CH15B052,CH15B081,CH15B011,CH15B038,CH15B016,CH15B034,CH15B059,CH15B035,CH15B066
CS2300$inside
CS2300$outside,EP15B016,CH15B047
CS2700$inside
CS2700$outside,ME15B167,ME15B136,ME15B157,ME15B087,ME15B166,ME15B007,CH15B059,ME15B147,ME15B164,CH15B056,ME15B137,CH15B054,ME15B074,ME15B161,EE15B014,MM15B018,ME15B129,ME15B144,ME15B120,EP15B004,CH15B029,MM15B011,CH15B042,BS15B024,CH15B033,ME15B073,CH15B050,CH15B005,EP15B028,CH15B047,ME15B085
CS2710$inside
CS2710$outside,EE15B069,BE15B004,EE15B085,EE15B014,MM15B018,MM15B011,EE15B046
CS3100$inside
CS3100$outside,EE15B125,EE15B105,EE15B052,CH15B047
CS3500$inside
CS3500$outside,EE16B107,NA15B005,AE15B002
CS3700$inside,CS15B057,CS15B059,CS15B052,CS15B061,CS15B046,CS15B034,CS15B048,CS15B001,CS15B016,CS15B014,CS15B060,CS15B047,CS15B058,CS15B025,CS15B015,CS15B056,CS15B037,CS15B035,CS15B012,CS15B009,CS15B042,CS15B007,CS15B004,CS15B053,CS15B050,CS15B006,CS15B023,CS15B022,CS15B043,CS15B031,CS15B020,CS15B044,CS15B033,CS15B003,CS15B024,CS15B013,CS15B010,CS15B032,CS15B038,CS15B002,CS15B049,CS15B027,CS15B040,CS15B011,CS15B054,CS15B005,CS15B029,CS15B041,CS15B036,CS15B051,CS15B018,CS15B021
CS3700$outside,CE15B072,CE16B062,CH15B030,CH15B009,CH15B040,EP15B011,AE15B001,NA15B014,NA15B004,CS15B057,CS15B059,CS15B052,CS15B061,CS15B046,CS15B034,CS15B048,CS15B001,CS15B016,CS15B014,CS15B060,CS15B047,CS15B058,CS15B025,CS15B015,CS15B056,CS15B037,CS15B035,CS15B012,CS15B009,CS15B042,CS15B007,CS15B004,CS15B053,CS15B050,CS15B006,CS15B023,CS15B022,CS15B043,CS15B031,CS15B020,CS15B044,CS15B033,CS15B003,CS15B024,CS15B013,CS15B010,CS15B032,CS15B038,CS15B002,CS15B049,CS15B027,CS15B040,CS15B011,CS15B054,CS15B005,CS15B029,CS15B041,CS15B036,CS15B051,CS15B018,CS15B021
CS4011$inside,CS15B057,CS15B059,CS15B052,CS15B046,CS15B034,CS15B039,CS15B048,CS15B001,CS15B014,CS15B060,CS15B047,CS15B058,CS15B025,CS15B015,CS15B056,CS15B037,CS15B035,CS15B012,CS15B009,CS15B042,CS15B007,CS15B004,CS15B053,CS15B050,CS15B006,CS15B023,CS15B022,CS15B043,CS15B031,CS15B020,CS15B044,CS15B003,CS15B024,CS15B013,CS15B010,CS15B032,CS15B038,CS15B002,CS15B027,CS15B011,CS15B005,CS15B041,CS15B018,CS15B021
CS4011$outside,EE15B123,EE15B124,EE15B007,CE15B021,EE15B069,ME15B158,ME15B087,ME15B044,EE15B129,EE15B125,EE15B019,ME15B166,ME15B147,CE15B035,EE15B004,EE15B025,ME15B099,ME15B164,EE15B105,EE15B052,EE16B124,ME15B153,EE15B117,ME15B074,ME15B102,ME15B161,EE15B109,ME15B129,ME15B144,EE15B082,EE15B088,EP15B012,EE15B095,EE15B065,ME15B133,ME15B073,ME15B149,ME15B141,ME15B042,MM15B013,CS15B057,CS15B059,CS15B052,CS15B046,CS15B034,CS15B039,CS15B048,CS15B001,CS15B014,CS15B060,CS15B047,CS15B058,CS15B025,CS15B015,CS15B056,CS15B037,CS15B035,CS15B012,CS15B009,CS15B042,CS15B007,CS15B004,CS15B053,CS15B050,CS15B006,CS15B023,CS15B022,CS15B043,CS15B031,CS15B020,CS15B044,CS15B003,CS15B024,CS15B013,CS15B010,CS15B032,CS15B038,CS15B002,CS15B027,CS15B011,CS15B005,CS15B041,CS15B018,CS15B021
CS5820$inside,CS15B061,CS15B046,CS15B048,CS15B001,CS15B015,CS15B053,CS15B006,CS15B031,CS15B024,CS15B032,CS15B038,CS15B049,CS15B027,CS15B040,CS15B029
CS5820$outside,ED15B006,CS15B061,CS15B046,CS15B048,CS15B001,CS15B015,CS15B053,CS15B006,CS15B031,CS15B024,CS15B032,CS15B038,CS15B049,CS15B027,CS15B040,CS15B029
CS6014$inside,CS15B057,CS15B052,CS15B061,CS15B034,CS15B001,CS15B014,CS15B060,CS15B058,CS15B037,CS15B012,CS15B042,CS15B004,CS15B053,CS15B023,CS15B031,CS15B003,CS15B024,CS15B032,CS15B049,CS15B027,CS15B036,CS15B051
CS6014$outside,CS15B057,CS15B052,CS15B061,CS15B034,CS15B001,CS15B014,CS15B060,CS15B058,CS15B037,CS15B012,CS15B042,CS15B004,CS15B053,CS15B023,CS15B031,CS15B003,CS15B024,CS15B032,CS15B049,CS15B027,CS15B036,CS15B051
CS6023$inside,CS15B052,CS15B046,CS15B048,CS15B001,CS15B047,CS15B053,CS15B050,CS15B033,CS15B013,CS15B010,CS15B049,CS15B005
CS6023$outside,EE15B125,EE15B068,EE15B092,EE15B105,EE15B052,EE15B108,CS15B052,CS15B046,CS15B048,CS15B001,CS15B047,CS15B053,CS15B050,CS15B033,CS15B013,CS15B010,CS15B049,CS15B005
CS6100$inside,CS15B034,CS15B001,CS15B014,CS15B058,CS15B015,CS15B035,CS15B053,CS15B023,CS15B022,CS15B031,CS15B024,CS15B027,CS15B029,CS15B018
CS6100$outside,ME15B158,ME15B087,EP15B011,CS15B034,CS15B001,CS15B014,CS15B058,CS15B015,CS15B035,CS15B053,CS15B023,CS15B022,CS15B031,CS15B024,CS15B027,CS15B029,CS15B018
CS6111$inside,CS16B021,CS15B057,CS16B025,CS15B059,CS15B052,CS15B061,CS15B046,CS15B048,CS15B001,CS15B047,CS15B058,CS15B025,CS15B015,CS16B039,CS16B045,CS16B041,CS15B056,CS15B037,CS15B012,CS15B009,CS15B042,CS15B007,CS15B053,CS15B006,CS15B022,CS15B043,CS15B031,CS15B020,CS15B044,CS15B003,CS15B024,CS15B013,CS15B010,CS15B032,CS15B038,CS15B002,CS15B049,CS15B027,CS15B011,CS15B005,CS15B041,CS15B036,CS15B051,CS15B018
CS6111$outside,EE15B069,EE15B019,EE15B105,EE15B052,EP15B012,CS16B021,CS15B057,CS16B025,CS15B059,CS15B052,CS15B061,CS15B046,CS15B048,CS15B001,CS15B047,CS15B058,CS15B025,CS15B015,CS16B039,CS16B045,CS16B041,CS15B056,CS15B037,CS15B012,CS15B009,CS15B042,CS15B007,CS15B053,CS15B006,CS15B022,CS15B043,CS15B031,CS15B020,CS15B044,CS15B003,CS15B024,CS15B013,CS15B010,CS15B032,CS15B038,CS15B002,CS15B049,CS15B027,CS15B011,CS15B005,CS15B041,CS15B036,CS15B051,CS15B018
CS6190$inside,CS15B052,CS15B044
CS6190$outside,CS15B052,CS15B044
CS6230$inside,CS15B052,CS15B047,CS15B056,CS15B007,CS15B050,CS15B044,CS15B013,CS15B010,CS15B049
CS6230$outside,CS15B052,CS15B047,CS15B056,CS15B007,CS15B050,CS15B044,CS15B013,CS15B010,CS15B049
CS6251$inside,CS15B061,CS15B010
CS6251$outside,ED15B006,CS15B061,CS15B010
CS6440$inside,CS15B059,CS15B052,CS15B061,CS15B046,CS15B034,CS15B048,CS15B001,CS15B016,CS15B060,CS15B047,CS15B058,CS15B025,CS15B056,CS15B037,CS15B035,CS15B009,CS15B004,CS15B053,CS15B050,CS15B020,CS15B044,CS15B003,CS15B024,CS15B032,CS15B040,CS15B011,CS15B029,CS15B036,CS15B051
CS6440$outside,EE15B092,CS15B059,CS15B052,CS15B061,CS15B046,CS15B034,CS15B048,CS15B001,CS15B016,CS15B060,CS15B047,CS15B058,CS15B025,CS15B056,CS15B037,CS15B035,CS15B009,CS15B004,CS15B053,CS15B050,CS15B020,CS15B044,CS15B003,CS15B024,CS15B032,CS15B040,CS15B011,CS15B029,CS15B036,CS15B051
CS6500$inside,CS15B050
CS6500$outside,ME15B118,CS15B050
CS6570$inside,CS15B010
CS6570$outside,CS15B010
CS6600$inside,CS15B009,CS15B053,CS15B033,CS15B013,CS15B049,CS15B027
CS6600$outside,EE15B105,ME15B070,EE15B052,CS15B009,CS15B053,CS15B033,CS15B013,CS15B049,CS15B027
CS6777$inside,CS15B010
CS6777$outside,EE15B108,CS15B010
CS6842$inside,CS16B021,CS15B057,CS16B011,CS15B034,CS15B001,CS15B014,CS16B115,CS15B060,CS15B058,CS15B025,CS16B037,CS16B112,CS15B015,CS16B039,CS16B044,CS16B022,CS16B041,CS16B038,CS16B001,CS16B017,CS15B012,CS16B009,CS15B006,CS15B043,CS15B031,CS15B020,CS16B035,CS15B027,CS15B011
CS6842$outside,EE15B105,EE15B052,ED15B006,CS16B021,CS15B057,CS16B011,CS15B034,CS15B001,CS15B014,CS16B115,CS15B060,CS15B058,CS15B025,CS16B037,CS16B112,CS15B015,CS16B039,CS16B044,CS16B022,CS16B041,CS16B038,CS16B001,CS16B017,CS15B012,CS16B009,CS15B006,CS15B043,CS15B031,CS15B020,CS16B035,CS15B027,CS15B011
ED1031$inside
ED1031$outside,CS15B004
ED2012$inside
ED2012$outside,BE15B030
ED2130$inside,ED16B032,ED16B041,ED16B046,ED16B004,ED16B021,ED16B029,ED16B009,ED16B055,ED16B011,ED16B005,ED16B039,ED16B007,ED16B006,ED16B050,ED16B017,ED16B018,ED16B044,ED16B042,ED16B037,ED16B036,ED16B012,ED16B025,ED16B052,ED16B002,ED16B026,ED16B019,ED16B003,ED16B016,ED16B030,ED16B010,ED16B024,ED16B057,ED16B015,ED16B020,ED16B049,ED16B013,ED16B045,ED16B031,ED16B038,ED16B001,ED16B014,ED16B058,ED16B028,ED16B056,ED16B034,ED16B023,ED16B040,ED16B033,ED16B054,ED16B035
