Student1 Roll No,Student1 Allotted Course,Student2 Roll No,Student2 Allotted Course,
NA15B011,MS3610$outside,NA16B005,MS3510$outside
NA15B011,MS3610$outside,NA16B010,MS3510$outside
NA15B011,MS3610$outside,NA16B011,MS3510$outside
NA15B011,MS3610$outside,NA16B033,MS3510$outside
NA15B011,MS3610$outside,NA16B037,MS3510$outside
NA15B013,MS3710$outside,NA16B005,MS3510$outside
NA15B013,MS3710$outside,NA16B038,MS3510$outside
NA15B016,MS3610$outside,NA16B005,MS3510$outside
NA15B016,MS3610$outside,NA16B010,MS3510$outside
NA15B016,MS3610$outside,NA16B011,MS3510$outside
NA15B016,MS3610$outside,NA16B033,MS3510$outside
NA15B016,MS3610$outside,NA16B037,MS3510$outside
NA15B019,MS3610$outside,NA16B005,MS3510$outside
NA15B019,MS3610$outside,NA16B010,MS3510$outside
NA15B019,MS3610$outside,NA16B011,MS3510$outside
NA15B019,MS3610$outside,NA16B033,MS3510$outside
NA15B019,MS3610$outside,NA16B037,MS3510$outside
NA15B020,MS3710$outside,NA16B005,MS3510$outside
NA15B020,MS3710$outside,NA16B038,MS3510$outside
NA15B033,MS4110$outside,NA16B005,MS3510$outside
NA15B033,MS4110$outside,NA16B033,MS3510$outside
NA15B033,MS4110$outside,NA16B110,MS3510$outside
NA15B033,MS4110$outside,PH16B003,MS3510$outside
NA15B036,GN6101$outside,NA16B005,MS3510$outside
NA15B043,MS3610$outside,NA16B005,MS3510$outside
NA15B043,MS3610$outside,NA16B010,MS3510$outside
NA15B043,MS3610$outside,NA16B011,MS3510$outside
NA15B043,MS3610$outside,NA16B033,MS3510$outside
NA15B043,MS3610$outside,NA16B037,MS3510$outside
NA17B014,MA2020$outside,PH17B011,HS1090$outside
NA17B020,MA2020$outside,PH17B011,HS1090$outside
