Course ID, Total Capacity, Allotted Capacity, Students Allotted
BT5041$inside,40,4,BE15B008,BE15B011,BE15B018,BE15B025
BT5041$outside,20,0
BT5240$inside,20,0
BT5240$outside,20,3,ED15B024,ED15B031,MM15B032
BT5320$inside,40,0
BT5320$outside,20,0
BT5330$inside,40,6,BE15B006,BE15B009,BS15B003,BS15B007,BS15B010,BS15B014
BT5330$outside,20,4,CH15B018,ME15B014,ME15B016,ME15B105
BT5390$inside,40,0
BT5390$outside,20,0
BT5410$inside,40,6,BE15B006,BE15B009,BE15B030,BS15B004,BS15B011,BS15B028
BT5410$outside,20,0
BT5440$inside,40,10,BE15B005,BE15B007,BE15B017,BE15B019,BE15B026,BE15B028,BE15B029,BS15B011,BS15B022,BS15B028
BT5440$outside,20,1,CH15B074
BT6310$inside,20,2,BE15B005,BE15B032
BT6310$outside,20,1,ED16B034
CA5370$inside,20,0
CA5370$outside,20,0
CE2020$inside,50,0
CE2020$outside,10,0
CE2060$inside,50,0
CE2060$outside,10,0
CE2330$inside,50,0
CE2330$outside,10,0
CE3020$inside,110,0
CE3020$outside,10,0
CE3040$inside,50,0
CE3040$outside,10,0
CE3050$inside,50,0
CE3050$outside,10,0
CE3100$inside,120,0
CE3100$outside,0,0
CE3241$inside,20,4,CE15B017,CE15B027,CE15B060,CE15B101
CE3241$outside,30,0
CE3330$inside,20,12,CE15B001,CE15B002,CE15B004,CE15B011,CE15B024,CE15B040,CE15B043,CE15B044,CE15B050,CE15B063,CE15B065,CE15B068
CE3330$outside,30,0
CE3420$inside,40,17,CE15B005,CE15B011,CE15B017,CE15B018,CE15B027,CE15B029,CE15B043,CE15B044,CE15B053,CE15B055,CE15B060,CE15B066,CE15B070,CE15B072,CE15B076,CE15B099,CE15B101
CE3420$outside,10,0
CE4010$inside,50,0
CE4010$outside,10,1,NA15B048
CE4011$inside,20,3,CE15B010,CE15B100,CE15B104
CE4011$outside,30,0
CE4310$inside,20,20,CE15B007,CE15B011,CE15B017,CE15B022,CE15B023,CE15B030,CE15B043,CE15B046,CE15B050,CE15B055,CE15B056,CE15B057,CE15B062,CE15B070,CE15B078,CE15B086,CE15B088,CE15B092,CE15B093,CE15B101
CE4310$outside,30,13,CE15B026,CE15B027,CE15B031,CE15B033,CE15B040,CE15B060,CE15B066,CE15B067,CE15B068,CE15B072,CE15B074,CE15B075,CE15B084
CE4640$inside,20,11,CE15B004,CE15B005,CE15B007,CE15B026,CE15B030,CE15B051,CE15B053,CE15B055,CE15B066,CE15B085,CE15B096
CE4640$outside,30,0
CE4901$inside,120,2,CE15B041,CE15B085
CE4901$outside,0,0
CE5011$inside,50,0
CE5011$outside,10,0
CE5014$inside,30,20,CE15B001,CE15B002,CE15B018,CE15B019,CE15B029,CE15B030,CE15B032,CE15B042,CE15B059,CE15B063,CE15B071,CE15B073,CE15B074,CE15B075,CE15B076,CE15B077,CE15B078,CE15B087,CE15B093,CE15B102
CE5014$outside,10,0
CE5017$inside,30,3,CE15B013,CE15B064,CE15B087
CE5017$outside,30,0
CE5100$inside,50,25,CE15B003,CE15B005,CE15B009,CE15B012,CE15B018,CE15B023,CE15B024,CE15B029,CE15B035,CE15B037,CE15B040,CE15B042,CE15B056,CE15B057,CE15B068,CE15B071,CE15B075,CE15B079,CE15B086,CE15B087,CE15B091,CE15B092,CE15B093,CE15B096,CE15B103
CE5100$outside,10,0
CE5180$inside,30,0
CE5180$outside,30,0
CE5220$inside,30,0
CE5220$outside,30,2,NA15B044,NA15B048
CE5290$inside,40,5,CE15B021,CE15B026,CE15B032,CE15B048,CE15B053
CE5290$outside,20,5,ME15B072,ME15B161,ME15B164,ME15B166,ME15B167
CE5350$inside,30,1,CE15B073
CE5350$outside,30,0
CE5380$inside,50,0
CE5380$outside,10,0
CE5390$inside,45,13,CE15B009,CE15B015,CE15B018,CE15B019,CE15B021,CE15B029,CE15B037,CE15B042,CE15B052,CE15B059,CE15B079,CE15B089,CE15B091
CE5390$outside,15,5,ME15B039,ME15B161,ME15B164,ME15B166,NA15B001
CE5480$inside,30,1,CE15B087
CE5480$outside,30,0
CE5610$inside,50,10,CE15B026,CE15B031,CE15B033,CE15B051,CE15B062,CE15B069,CE15B076,CE15B084,CE15B085,CE15B096
CE5610$outside,10,1,ME15B014
CE5690$inside,50,0
CE5690$outside,10,6,NA15B003,NA15B004,NA15B006,NA15B012,NA15B025,NA15B036
CE5730$inside,50,21,CE15B005,CE15B031,CE15B033,CE15B044,CE15B046,CE15B051,CE15B054,CE15B062,CE15B071,CE15B072,CE15B074,CE15B075,CE15B077,CE15B078,CE15B082,CE15B084,CE15B085,CE15B093,CE15B096,CE15B103,CE15B105
CE5730$outside,10,1,ME15B055
CE6011$inside,20,11,CE15B015,CE15B022,CE15B032,CE15B035,CE15B037,CE15B042,CE15B054,CE15B079,CE15B082,CE15B086,CE15B102
CE6011$outside,10,0
CE6013$inside,30,1,CE15B006
CE6013$outside,30,0
CE6070$inside,20,0
CE6070$outside,10,0
CE6400$inside,30,2,CE15B100,CE15B104
CE6400$outside,30,0
CE6520$inside,30,5,CE15B023,CE15B056,CE15B057,CE15B100,CE15B104
CE6520$outside,30,0
CE6730$inside,50,0
CE6730$outside,10,0
CE6840$inside,45,2,CE15B064,CE15B091
CE6840$outside,15,0
CE6870$inside,50,7,CE15B015,CE15B041,CE15B065,CE15B086,CE15B089,CE15B091,CE15B092
CE6870$outside,10,0
CH1020$inside,100,0
CH1020$outside,0,0
CH2014$inside,100,0
CH2014$outside,0,0
CH2015$inside,100,0
CH2015$outside,0,0
CH2016$inside,100,0
CH2016$outside,0,0
CH3021$inside,100,0
CH3021$outside,0,0
CH3050$inside,100,0
CH3050$outside,0,0
CH3052$inside,100,0
CH3052$outside,0,0
CH3521$inside,100,0
CH3521$outside,0,0
CH4170$inside,30,18,CH15B005,CH15B012,CH15B013,CH15B022,CH15B025,CH15B026,CH15B036,CH15B037,CH15B043,CH15B049,CH15B052,CH15B075,CH15B076,CH15B077,CH15B079,CH15B082,CH15B084,CH15B093
CH4170$outside,10,0
CH5013$inside,20,4,CH15B017,CH15B024,CH15B031,CH15B037
CH5013$outside,20,3,ME15B005,ME15B011,MM15B004
CH5015$inside,10,10,CH15B017,CH15B018,CH15B026,CH15B034,CH15B044,CH15B047,CH15B057,CH15B071,CH15B074,CH15B086
CH5015$outside,10,2,CH15B045,CH15B095
CH5018$inside,5,0
CH5018$outside,0,0
CH5021$inside,20,2,CH15B021,CH15B070
CH5021$outside,20,0
CH5023$inside,10,7,CH15B003,CH15B055,CH15B058,CH15B062,CH15B063,CH15B069,CH15B081
CH5023$outside,10,0
CH5180$inside,20,0
CH5180$outside,20,1,BE15B028
CH5200$inside,15,15,CH15B002,CH15B004,CH15B008,CH15B009,CH15B012,CH15B013,CH15B016,CH15B021,CH15B039,CH15B051,CH15B052,CH15B071,CH15B082,CH15B086,CH15B095
CH5200$outside,10,8,CH15B007,CH15B011,CH15B022,CH15B025,CH15B034,CH15B088,CH15B093,ME15B127
CH5230$inside,30,3,CH15B016,CH15B019,CH15B038
CH5230$outside,30,1,ED15B011
CH5400$inside,5,2,CH15B006,CH15B067
CH5400$outside,5,0
CH5440$inside,20,16,CH15B010,CH15B019,CH15B027,CH15B029,CH15B030,CH15B031,CH15B033,CH15B038,CH15B039,CH15B050,CH15B053,CH15B054,CH15B059,CH15B060,CH15B094,CH16B058
CH5440$outside,20,18,AE15B039,AE15B040,BE15B012,BE15B023,ED15B004,ED15B007,ED15B013,ED15B018,ED15B023,ED15B042,ED15B043,ME15B122,ME15B123,ME15B149,ME15B152,ME15B157,MM15B029,CE17B121
CH5470$inside,30,10,CH15B009,CH15B010,CH15B016,CH15B038,CH15B044,CH15B052,CH15B053,CH15B056,CH15B064,CH15B097
CH5470$outside,30,0
CH6020$inside,10,5,CH15B009,CH15B058,CH15B066,CH15B070,CH16B057
CH6020$outside,30,1,MM15B021
CH6110$inside,20,0
CH6110$outside,20,0
CS1100$inside,0,0
CS1100$outside,10,0
CS1200$inside,0,0
CS1200$outside,10,7,AE15B001,EE15B045,EE15B065,EE15B085,EE15B095,EE15B123,PH15B001
CS2200$inside,0,0
CS2200$outside,10,1,EE15B065
CS2600$inside,0,0
CS2600$outside,10,2,CS15B019,CS15B055
CS2610$inside,0,0
CS2610$outside,10,0
CS2800$inside,0,0
CS2800$outside,10,10,CH15B050,CH15B051,CH15B054,EE15B014,EE15B026,ME15B049,ME15B060,ME15B070,ME15B130,CE17B121
CS2810$inside,0,0
CS2810$outside,10,9,CH16B037,ED15B004,EE15B014,EE15B026,EE15B036,EE15B045,EE15B094,CE17B018,CE17B019
CS3205$inside,60,48,CS15B002,CS15B003,CS15B005,CS15B006,CS15B007,CS15B008,CS15B010,CS15B011,CS15B012,CS15B013,CS15B015,CS15B016,CS15B018,CS15B020,CS15B022,CS15B024,CS15B027,CS15B028,CS15B029,CS15B030,CS15B031,CS15B032,CS15B033,CS15B035,CS15B036,CS15B037,CS15B038,CS15B039,CS15B040,CS15B041,CS15B042,CS15B043,CS15B044,CS15B046,CS15B047,CS15B048,CS15B049,CS15B050,CS15B051,CS15B052,CS15B053,CS15B054,CS15B056,CS15B057,CS15B058,CS15B059,CS15B061,CS16B027
CS3205$outside,10,4,EE15B065,NA15B005,NA15B021,NA15B049
CS3660$inside,60,0
CS3660$outside,0,0
CS4900$inside,60,10,CS15B001,CS15B009,CS15B014,CS15B015,CS15B025,CS15B034,CS15B037,CS15B039,CS15B052,CS15B061
CS4900$outside,0,0
CS6046$inside,20,0
CS6046$outside,20,0
CS6100$inside,20,12,CS15B014,CS15B015,CS15B016,CS15B022,CS15B028,CS15B030,CS15B034,CS15B036,CS15B041,CS15B042,CS15B054,CS15B057
CS6100$outside,20,0
CS6170$inside,20,5,CS15B014,CS15B031,CS15B034,CS15B051,CS15B061
CS6170$outside,20,2,EE15B052,EE15B105
CS6210$inside,20,0
CS6210$outside,20,0
CS6330$inside,20,3,CS15B033,CS15B049,CS16B029
CS6330$outside,20,1,EE15B094
CS6350$inside,15,2,CS15B039,CS16B042
CS6350$outside,5,5,ED15B052,ED15B055,ED16B043,EE15B108,ME16B024
CS6370$inside,20,8,CS15B001,CS15B009,CS15B010,CS15B025,CS15B048,CS15B053,CS15B057,CS15B058
CS6370$outside,20,2,AE15B051,EP15B027
CS6464$inside,8,0
CS6464$outside,2,1,EP15B006
CS6530$inside,20,20,CS15B002,CS15B003,CS15B005,CS15B010,CS15B022,CS15B029,CS15B030,CS15B032,CS15B034,CS15B035,CS15B039,CS15B040,CS15B043,CS15B046,CS15B048,CS15B057,CS15B058,CS15B059,CS16B025,CS16B041
CS6530$outside,40,2,CS15B027,EP15B012
CS6560$inside,20,3,CS15B013,CS15B033,CS15B049
CS6560$outside,20,6,EE15B024,EE15B026,EE15B028,EE15B070,EE15B094,EE15B097
CS6700$inside,20,15,CS15B001,CS15B004,CS15B006,CS15B007,CS15B008,CS15B010,CS15B011,CS15B012,CS15B014,CS15B016,CS15B020,CS15B046,CS15B047,CS15B060,CS15B061
CS6700$outside,20,20,AE15B051,EE15B025,EE15B052,EE15B082,EE15B086,EE15B088,EE15B092,EE15B105,EE15B108,EE15B109,EE15B117,EE15B120,EE15B130,ME15B029,ME15B087,ME15B132,ME15B149,ME15B150,ME15B153,ME15B167
CS6730$inside,20,0
CS6730$outside,20,0
CS6790$inside,10,0
CS6790$outside,40,1,EE15B058
CS6841$inside,20,0
CS6841$outside,20,0
CS6843$inside,20,9,CS15B002,CS15B003,CS15B005,CS15B015,CS15B018,CS15B032,CS15B037,CS15B042,CS15B048
CS6843$outside,20,0
CS6847$inside,20,0
CS6847$outside,20,0
CS6852$inside,20,20,CS15B004,CS15B006,CS15B012,CS15B024,CS15B027,CS15B028,CS15B029,CS15B031,CS15B035,CS15B036,CS15B040,CS15B041,CS15B046,CS15B049,CS15B050,CS15B051,CS15B053,CS15B056,CS15B059,CS15B060
CS6852$outside,20,4,CS15B007,CS15B008,CS15B011,CS15B020
CS6868$inside,20,9,CS15B013,CS15B032,CS15B033,CS15B038,CS15B043,CS15B044,CS15B048,CS15B057,CS15B058
CS6868$outside,20,1,EP15B027
CS7012$inside,20,0
CS7012$outside,20,0
CS7015$inside,20,10,CS15B001,CS15B004,CS15B009,CS15B025,CS15B052,CS15B053,CS15B056,CS15B058,CS15B060,CS15B061
CS7015$outside,40,8,EE15B019,EE15B025,EE15B058,EE15B088,EE15B117,EE15B125,ME15B087,ME15B129
CY1001$inside,0,0
CY1001$outside,360,0
CY1002slotP2$inside,0,0
CY1002slotP2$outside,400,0
CY1002slotP1$inside,0,0
CY1002slotP1$outside,400,0
CY1002slotQ1$inside,0,0
CY1002slotQ1$outside,400,0
CY1002slotR2$inside,0,0
CY1002slotR2$outside,400,0
CY1002slotR1$inside,0,0
CY1002slotR1$outside,400,0
CY1050$inside,0,0
CY1050$outside,57,0
CY1051$inside,0,0
CY1051$outside,110,0
CY2010$inside,100,0
CY2010$outside,0,0
CY6108$inside,50,0
CY6108$outside,10,0
ED1011$inside,59,0
ED1011$outside,6,0
ED1033$inside,56,0
ED1033$outside,0,0
ED2040$inside,55,0
ED2040$outside,5,0
ED2090$inside,59,0
ED2090$outside,6,1,NA15B033
ED3040$inside,5,0
ED3040$outside,20,1,MM15B004
ED4040$inside,60,0
ED4040$outside,5,1,ME15B043
ED4060$inside,60,0
ED4060$outside,5,0
ED5013$inside,25,0
ED5013$outside,5,0
ED5015$inside,54,0
ED5015$outside,0,0
ED5017$inside,57,0
ED5017$outside,3,0
ED5020$inside,19,0
ED5020$outside,5,0
ED5060$inside,24,0
ED5060$outside,0,0
ED5070$inside,25,0
ED5070$outside,5,0
ED5220$inside,25,0
ED5220$outside,5,0
ED5260$inside,15,12,ED15B005,ED15B010,ED15B015,ED15B021,ED15B027,ED15B035,ED15B039,ED15B044,ED15B048,ED15B050,ED15B051,ED15B053
ED5260$outside,20,5,EE15B035,EE15B056,ME15B002,MM15B010,NA15B042
ED5318$inside,10,3,ED15B001,ED15B010,ED15B050
ED5318$outside,20,1,NA15B011
ED5511$inside,30,2,ED15B029,ED15B033
ED5511$outside,0,0
ED6004$inside,25,0
ED6004$outside,35,0
EE1100$inside,0,0
EE1100$outside,18,13,BE15B021,CE15B099,MM15B025,AE17B003,AE17B004,AE17B014,AE17B015,AE17B017,AE17B019,AE17B022,AE17B024,AE17B042,AE17B044
EE1101$inside,0,0
EE1101$outside,32,32,CS15B018,AE17B001,AE17B005,AE17B006,AE17B008,AE17B010,AE17B011,AE17B013,AE17B018,AE17B020,AE17B021,AE17B023,AE17B027,AE17B030,AE17B031,AE17B032,AE17B033,AE17B034,AE17B035,AE17B036,AE17B037,AE17B038,AE17B039,AE17B040,AE17B045,AE17B046,AE17B101,AE17B104,AE17B105,AE17B108,AE17B111,AE17B112
EE2001$inside,1,0
EE2001$outside,0,0
EE2004$inside,0,0
EE2004$outside,16,2,BE15B022,BE15B027
EE2005$inside,1,0
EE2005$outside,0,0
EE2019$inside,1,0
EE2019$outside,0,0
EE2703$inside,0,0
EE2703$outside,15,2,EP15B008,EP15B016
EE3001$inside,0,0
EE3001$outside,16,0
EE3007$inside,114,23,EE15B001,EE15B002,EE15B003,EE15B006,EE15B007,EE15B010,EE15B015,EE15B017,EE15B018,EE15B020,EE15B030,EE15B037,EE15B041,EE15B046,EE15B056,EE15B066,EE15B069,EE15B077,EE15B084,EE15B101,EE15B111,EE15B112,EE15B122
EE3007$outside,6,1,ED16B001
EE3020$inside,1,1,EE15B049
EE3020$outside,0,0
EE3110$inside,90,51,EE15B005,EE15B008,EE15B009,EE15B010,EE15B011,EE15B015,EE15B016,EE15B019,EE15B022,EE15B025,EE15B026,EE15B029,EE15B030,EE15B031,EE15B034,EE15B046,EE15B050,EE15B051,EE15B052,EE15B053,EE15B055,EE15B058,EE15B059,EE15B063,EE15B065,EE15B071,EE15B074,EE15B075,EE15B076,EE15B079,EE15B082,EE15B083,EE15B084,EE15B095,EE15B099,EE15B100,EE15B101,EE15B102,EE15B103,EE15B104,EE15B105,EE15B108,EE15B109,EE15B111,EE15B112,EE15B115,EE15B117,EE15B119,EE15B122,EE15B125,EE15B130
EE3110$outside,0,0
EE3203$inside,114,35,EE15B001,EE15B002,EE15B007,EE15B009,EE15B014,EE15B018,EE15B021,EE15B022,EE15B029,EE15B031,EE15B032,EE15B033,EE15B034,EE15B036,EE15B038,EE15B041,EE15B043,EE15B047,EE15B049,EE15B050,EE15B060,EE15B071,EE15B073,EE15B081,EE15B089,EE15B095,EE15B098,EE15B104,EE15B109,EE15B110,EE15B119,EE15B124,EE15B125,EE15B128,EP15B014
EE3203$outside,6,2,ME15B159,PH15B006
EE3402$inside,40,16,EE15B003,EE15B005,EE15B012,EE15B017,EE15B020,EE15B035,EE15B037,EE15B048,EE15B054,EE15B062,EE15B066,EE15B077,EE15B093,EE15B104,EE15B113,EE15B126
EE3402$outside,0,0
EE4131$inside,25,23,EE15B002,EE15B006,EE15B007,EE15B009,EE15B011,EE15B012,EE15B015,EE15B021,EE15B027,EE15B039,EE15B047,EE15B053,EE15B070,EE15B073,EE15B074,EE15B083,EE15B085,EE15B122,EE15B123,EE15B129,EE15B132,EE15B133,EE15B134
EE4131$outside,0,0
EE4371$inside,100,40,EE15B001,EE15B003,EE15B004,EE15B010,EE15B016,EE15B017,EE15B018,EE15B020,EE15B021,EE15B026,EE15B030,EE15B033,EE15B034,EE15B036,EE15B037,EE15B041,EE15B042,EE15B044,EE15B045,EE15B046,EE15B049,EE15B056,EE15B060,EE15B064,EE15B066,EE15B067,EE15B068,EE15B077,EE15B079,EE15B080,EE15B081,EE15B090,EE15B095,EE15B100,EE15B101,EE15B102,EE15B107,EE15B110,EE15B114,EE15B116
EE4371$outside,0,0
EE5111$inside,54,3,EE15B006,EE15B007,EE15B127
EE5111$outside,6,0
EE5112$inside,54,1,EE15B125
EE5112$outside,6,0
EE5121$inside,54,54,EE15B002,EE15B005,EE15B006,EE15B015,EE15B016,EE15B017,EE15B021,EE15B027,EE15B033,EE15B037,EE15B045,EE15B049,EE15B050,EE15B051,EE15B052,EE15B053,EE15B054,EE15B055,EE15B056,EE15B060,EE15B069,EE15B074,EE15B076,EE15B078,EE15B079,EE15B082,EE15B083,EE15B085,EE15B086,EE15B088,EE15B089,EE15B090,EE15B092,EE15B096,EE15B097,EE15B098,EE15B099,EE15B100,EE15B101,EE15B103,EE15B105,EE15B106,EE15B107,EE15B112,EE15B114,EE15B115,EE15B119,EE15B120,EE15B122,EE15B123,EE15B124,EE15B127,EE15B130,EE15B131
EE5121$outside,6,3,EE15B011,EE15B031,EE15B036
EE5141$inside,54,53,EE15B005,EE15B008,EE15B011,EE15B014,EE15B016,EE15B024,EE15B027,EE15B028,EE15B031,EE15B032,EE15B036,EE15B039,EE15B042,EE15B043,EE15B044,EE15B045,EE15B047,EE15B050,EE15B051,EE15B053,EE15B054,EE15B057,EE15B062,EE15B064,EE15B067,EE15B068,EE15B072,EE15B074,EE15B076,EE15B078,EE15B081,EE15B082,EE15B083,EE15B085,EE15B087,EE15B093,EE15B096,EE15B097,EE15B099,EE15B102,EE15B103,EE15B113,EE15B114,EE15B116,EE15B120,EE15B123,EE15B127,EE15B129,EE15B131,EE15B132,EE15B133,EE15B134,EP15B017
EE5141$outside,6,0
EE5154$inside,54,10,EE15B011,EE15B018,EE15B027,EE15B030,EE15B051,EE15B055,EE15B066,EE15B099,EE15B129,EP15B012
EE5154$outside,6,1,BE15B022
EE5160$inside,54,8,EE15B001,EE15B018,EE15B030,EE15B041,EE15B042,EE15B066,EE15B112,EE15B114
EE5160$outside,6,0
EE5175$inside,54,4,EE15B058,EE15B093,EP15B002,EP15B005
EE5175$outside,6,3,CE15B049,ME15B089,ME15B102
EE5254$inside,54,1,EE15B110
EE5254$outside,6,0
EE5320$inside,54,33,EE15B012,EE15B020,EE15B032,EE15B035,EE15B038,EE15B039,EE15B042,EE15B043,EE15B044,EE15B047,EE15B048,EE15B049,EE15B054,EE15B057,EE15B060,EE15B064,EE15B067,EE15B068,EE15B070,EE15B072,EE15B073,EE15B080,EE15B089,EE15B090,EE15B096,EE15B098,EE15B113,EE15B116,EE15B124,EE15B126,EE15B132,EE15B133,EE15B134
EE5320$outside,6,0
EE5340$inside,54,2,EE15B057,EP15B021
EE5340$outside,6,0
EE5341$inside,54,0
EE5341$outside,6,2,ME15B125,MM15B030
EE5342$inside,54,0
EE5342$outside,6,0
EE5343$inside,54,0
EE5343$outside,6,3,ME15B125,ME15B136,MM15B030
EE5351$inside,54,9,EE15B017,EE15B037,EE15B069,EE15B077,EE15B078,EE15B086,EE15B087,EE15B092,EE15B107
EE5351$outside,6,6,AE15B040,BE15B012,ME15B156,MM15B029,MM15B032,NA15B047
EE5504$inside,54,0
EE5504$outside,6,0
EE6143$inside,54,1,EE15B056
EE6143$outside,6,0
EE6150$inside,54,0
EE6150$outside,6,0
EE6262$inside,54,0
EE6262$outside,6,0
EE6320$inside,54,11,EE15B012,EE15B039,EE15B048,EE15B057,EE15B062,EE15B072,EE15B073,EE15B113,EE15B126,EE15B134,EP15B026
EE6320$outside,6,0
EE6321$inside,54,2,EE15B047,EE15B098
EE6321$outside,6,0
EE6346$inside,54,0
EE6346$outside,6,0
EE6402$inside,54,0
EE6402$outside,6,0
EE6403$inside,54,1,EP15B014
EE6403$outside,6,0
EE6415$inside,54,0
EE6415$outside,6,1,ME15B133
EE6418$inside,54,27,EE15B003,EE15B009,EE15B019,EE15B020,EE15B032,EE15B033,EE15B038,EE15B043,EE15B055,EE15B064,EE15B065,EE15B067,EE15B068,EE15B081,EE15B086,EE15B087,EE15B088,EE15B092,EE15B102,EE15B108,EE15B109,EE15B114,EE15B116,EE15B128,EE15B129,EE15B132,EP15B015
EE6418$outside,6,2,CS15B029,CS15B030
EE6419$inside,54,2,EE15B035,EE15B038
EE6419$outside,6,0
EE6430$inside,54,1,EE15B080
EE6430$outside,6,0
EE6505$inside,54,3,EE15B024,EE15B028,EE15B106
EE6505$outside,6,0
EE6506$inside,54,1,EE15B083
EE6506$outside,6,0
EP2102$inside,0,0
EP2102$outside,10,2,ME15B092,ME15B098
EP3100$inside,25,12,EP15B001,EP15B003,EP15B004,EP15B007,EP15B008,EP15B009,EP15B010,EP15B013,EP15B018,EP15B024,EP15B028,EP15B030
EP3100$outside,5,0
EP3120$inside,30,0
EP3120$outside,0,0
EP3190$inside,30,0
EP3190$outside,0,0
EP3220$inside,30,0
EP3220$outside,0,0
EP3291$inside,30,0
EP3291$outside,0,0
EP4040$inside,0,0
EP4040$outside,0,0
GN1102$inside,500,0
GN1102$outside,0,0
GN1102BS$inside,500,0
GN1102BS$outside,0,0
GN6001$inside,50,7,CE15B003,CE15B010,CE15B023,CE15B047,CE15B056,CE15B057,CE15B099
GN6001$outside,50,15,BE15B026,BS15B007,BS15B021,BS15B032,ED15B028,ED15B029,ED15B052,EE15B010,MM15B005,MM15B019,MM15B024,NA15B004,NA15B011,NA15B014,NA15B020
GN6106$inside,25,0
GN6106$outside,0,0
HS1090$inside,30,30,BE16B004,BE16B006,BE16B008,BE16B029,CE15B068,CE15B074,CE15B088,CH16B014,CH16B021,CH16B033,CH16B043,CH16B046,CH16B056,CH16B118,MM16B021,MM16B102,MM16B108,PH16B002,EE17B148,ME17B038,ME17B106,ME17B107,ME17B109,ME17B117,ME17B120,ME17B123,NA17B026,NA17B102,PH17B001,PH17B006
HS1090$outside,0,0
