Rollno,CGPA,Max Credits
EP16B006,7.57,63
EP16B007,7.3,63
EP16B008,8.03,63
EP16B009,8.25,63
EP16B010,7.05,63
EP16B011,8.84,63
EP16B012,7.13,63
EP16B013,8.69,63
EP16B014,8.33,63
EP16B015,9.43,63
EP16B016,3.99,63
EP16B017,6.78,63
EP16B018,3.98,63
EP16B019,9.45,63
EP16B020,8.25,63
EP16B021,3.68,63
EP16B022,8.43,63
EP16B023,4.18,63
EP16B024,7.89,63
EP16B025,5.15,63
EP16B026,7.74,63
EP16B027,8.35,63
EP16B028,7.69,63
EP16B029,8.53,63
EP16B030,8.43,63
ME15B001,8.14,63
ME15B002,8.41,63
ME15B003,8.72,63
ME15B004,8.72,72
ME15B005,8.66,72
ME15B006,7.98,63
ME15B007,9.03,72
ME15B008,5.87,63
ME15B009,8.84,63
ME15B010,8.16,63
ME15B011,9.53,72
ME15B012,6.65,63
ME15B013,7.01,63
ME15B014,7.6,63
ME15B015,8.24,63
ME15B016,5.67,63
ME15B017,6.51,63
ME15B018,9.07,63
ME15B019,8.66,63
ME15B020,7.17,63
ME15B021,7.98,63
ME15B022,7.79,63
ME15B023,9.25,63
ME15B024,6.77,63
ME15B025,7.79,63
ME15B026,7.5,63
ME15B027,7.84,63
ME15B028,4.49,63
ME15B029,8.2,63
ME15B030,4.37,63
ME15B031,8.66,63
ME15B032,6.37,63
ME15B033,7.31,63
ME15B034,8.91,63
ME15B035,7.52,63
ME15B036,9.64,63
ME15B037,7.32,63
ME15B038,8.42,63
ME15B039,7.05,63
ME15B040,4.28,63
ME15B041,9.13,63
ME15B042,6.17,63
ME15B043,8.61,63
ME15B044,9.2,63
ME15B045,8.75,72
ME15B046,8.91,63
ME15B047,8.92,63
ME15B048,8.44,63
ME15B049,6.36,63
ME15B050,5.55,63
ME15B051,8.4,63
ME15B052,7.75,63
ME15B053,9.1,63
ME15B054,7.93,63
ME15B055,8.96,63
ME15B056,7.81,63
ME15B057,8.56,63
ME15B058,8.18,63
ME15B059,8.46,63
ME15B060,8.37,63
ME15B061,8.61,63
ME15B062,5.68,63
ME15B063,8,63
ME15B064,7.9,63
ME15B065,7.03,63
ME15B066,7.1,63
ME15B067,8.3,63
ME15B068,7.05,63
ME15B069,8.13,63
ME15B070,8.78,72
ME15B071,7.9,63
ME15B072,7.59,63
ME15B073,7.51,63
ME15B074,8.54,63
ME15B075,6.42,63
ME15B076,9.68,63
ME15B077,8.76,63
ME15B079,8.62,63
ME15B080,6.71,63
ME15B081,7.6,63
ME15B082,8.39,63
ME15B083,7.11,63
ME15B084,8.33,63
ME15B085,3.65,63
ME15B086,8.28,63
ME15B087,9.32,63
ME15B088,7.75,63
ME15B089,8.26,63
ME15B090,8.81,63
ME15B091,7.56,63
ME15B092,6.34,63
ME15B093,5.51,63
ME15B094,6.55,63
ME15B095,9.33,63
ME15B096,8.47,63
ME15B097,4.59,63
ME15B098,6.59,63
ME15B099,8.84,63
ME15B100,6.39,63
ME15B101,8.09,63
ME15B102,8.55,63
ME15B103,9.88,63
ME15B104,7.09,63
ME15B105,8.27,63
ME15B106,7.98,63
ME15B107,7.8,63
ME15B108,7.79,63
ME15B109,7.18,63
ME15B110,8.53,63
ME15B111,5.09,63
ME15B112,9.57,63
ME15B113,7.44,63
ME15B114,8.57,63
ME15B115,8.27,63
ME15B116,7.86,63
ME15B117,5.88,63
ME15B118,8.4,63
ME15B119,8.55,63
ME15B120,8.29,63
ME15B121,3.25,63
ME15B122,5.8,63
ME15B123,8.19,63
ME15B124,6.98,63
ME15B125,9.62,63
ME15B126,8.32,63
ME15B127,4.39,63
ME15B128,7.08,63
ME15B129,8.32,63
ME15B130,7.69,63
ME15B131,4.54,63
ME15B132,6.97,63
ME15B133,8.04,63
ME15B134,7.47,63
ME15B135,5.07,63
ME15B136,9.53,63
ME15B137,8.68,63
ME15B138,9.63,63
ME15B139,8.29,63
ME15B140,8.46,63
ME15B141,6.81,63
ME15B142,5.33,63
ME15B143,7.28,63
ME15B144,8.33,63
ME15B145,7.51,63
ME15B146,8.06,63
ME15B147,8.98,63
ME15B148,7.75,63
ME15B149,7.5,63
ME15B150,8.85,72
ME15B151,9.63,63
ME15B152,9.43,63
ME15B153,8.59,63
ME15B154,8.87,63
ME15B155,8.6,63
ME15B156,8.57,63
ME15B157,9.43,63
ME15B158,9.42,63
ME15B159,8.7,63
ME15B160,9.32,63
ME15B161,8.52,63
ME15B162,9.09,63
ME15B163,8.93,63
ME15B164,8.79,63
ME15B165,9.18,63
ME15B166,9.05,63
ME15B167,9.59,63
ME16B001,6.01,63
ME16B002,9.18,63
ME16B003,7.11,63
ME16B004,7.88,63
ME16B005,8.35,63
ME16B006,2.05,63
ME16B007,3.79,63
ME16B008,3.73,63
ME16B009,4.48,63
ME16B010,7.24,63
ME16B011,9.54,63
ME16B012,9.04,63
ME16B013,7.99,63
ME16B014,7.79,63
ME16B015,8.27,63
ME16B016,7.53,63
ME16B017,7.42,63
ME16B018,7.32,63
ME16B019,7.49,63
ME16B020,5.08,63
ME16B021,6.65,63
ME16B022,8.51,63
ME16B023,7.87,63
ME16B024,9.4,63
ME16B025,7.94,63
ME16B026,6,63
ME16B027,9.26,63
ME16B028,6.47,63
ME16B029,7.22,63
ME16B030,8.66,63
ME16B031,9.03,63
ME16B032,8.69,63
ME16B033,5.36,63
ME16B034,7.5,63
ME16B035,3.63,63
ME16B036,9.01,63
ME16B037,8.1,63
ME16B038,6.02,63
ME16B039,8.91,63
ME16B040,7.87,63
ME16B041,8.78,63
ME16B042,4.7,63
ME16B043,8.28,63
ME16B044,8.93,63
ME16B045,8.4,63
ME16B046,8.64,63
ME16B047,9.07,63
ME16B048,8.67,63
ME16B049,7.32,63
ME16B050,8.27,63
ME16B051,9.22,63
ME16B052,7.76,63
ME16B053,7.31,63
ME16B054,8.95,63
ME16B055,6.43,63
ME16B056,7.27,63
ME16B057,9.09,63
ME16B058,8.09,63
ME16B059,8.58,63
ME16B060,8.3,63
ME16B061,7.8,63
ME16B062,7.1,63
ME16B063,8.66,63
ME16B064,4.76,63
ME16B065,9.53,63
ME16B066,4.07,63
ME16B067,7.79,63
ME16B068,7.55,63
ME16B069,7.68,63
ME16B070,8.14,63
ME16B071,9.23,63
ME16B072,8.27,63
ME16B073,7.91,63
ME16B074,8.65,63
ME16B075,8.5,63
ME16B076,9.53,63
ME16B077,9.2,63
ME16B078,9.03,63
ME16B101,7.57,63
ME16B102,3.31,63
ME16B103,7.28,63
ME16B104,6.77,63
ME16B105,2.82,63
ME16B106,3.26,63
ME16B107,9.92,63
ME16B108,2.33,63
ME16B109,5.33,63
ME16B110,3.76,63
ME16B111,8.4,63
ME16B112,8.06,63
ME16B113,6.5,63
ME16B114,8.04,63
ME16B115,6,63
ME16B116,7.7,63
ME16B117,9.72,63
ME16B118,7.21,63
ME16B119,8.77,63
ME16B120,7.84,63
ME16B121,9.13,63
ME16B122,6.5,63
ME16B123,8.61,63
ME16B124,8.78,63
ME16B125,9.19,63
ME16B126,7.94,63
ME16B127,9.22,63
ME16B128,8.69,63
ME16B129,8.3,63
ME16B130,7.5,63
ME16B131,2.41,63
ME16B132,7.52,63
ME16B133,7.42,63
ME16B134,6.13,63
ME16B135,8.85,63
ME16B136,6.51,63
ME16B137,8.09,63
ME16B138,8.13,63
ME16B139,7.87,63
ME16B140,8.35,63
ME16B141,7.71,63
ME16B142,8.07,63
ME16B143,7.37,63
ME16B144,9.37,63
ME16B145,8.32,63
ME16B146,8.45,63
ME16B147,8.76,63
ME16B148,9.09,63
ME16B149,7.5,63
ME16B150,9.29,63
ME16B151,2.72,63
ME16B152,8.78,63
ME16B153,7.85,63
ME16B154,2.3,63
ME16B155,4.71,63
ME16B156,7.89,63
ME16B157,6.87,63
ME16B158,7.1,63
ME16B159,2.78,63
ME16B160,8.72,63
ME16B161,8.72,63
ME16B162,8.28,63
ME16B163,7.53,63
ME16B164,8.95,63
ME16B165,7.77,63
ME16B166,9.07,63
ME16B167,8.34,63
ME16B168,8.8,63
ME16B169,8.37,63
ME16B170,8.34,63
ME16B171,8.09,63
ME16B172,8.89,63
ME16B173,9.15,63
ME16B174,9.3,63
ME16B175,9.13,63
ME16B176,8.72,63
ME16B177,8.75,63
ME16B178,8.64,63
ME16B179,8.57,63
ME16B180,8.79,63
MM15B001,7.31,63
MM15B002,8.66,72
MM15B003,9.38,63
MM15B004,7.89,63
MM15B005,3.81,63
MM15B006,5.91,63
MM15B007,3.83,63
MM15B008,5.82,63
MM15B009,8.27,63
MM15B010,5.26,63
MM15B011,7.92,63
MM15B012,8.81,63
MM15B013,6.03,63
MM15B014,7.97,63
MM15B015,7.71,63
MM15B016,6.64,63
MM15B017,6.23,63
MM15B018,8.47,63
MM15B019,6.46,63
MM15B020,9.38,72
MM15B021,7.58,63
MM15B022,9,72
MM15B023,7.74,63
MM15B024,5.12,63
MM15B025,4.06,63
MM15B026,7.99,63
MM15B027,9.57,63
MM15B028,9.86,63
MM15B029,7.59,63
MM15B030,8.84,63
MM15B031,6.87,63
MM15B032,6.81,63
MM15B033,9.24,63
MM15B034,8.66,63
MM15B035,9.03,63
MM15B036,8.07,63
MM15B037,9.62,63
MM15B038,8.67,63
MM15B039,7.69,63
MM15B040,8.44,63
MM15B041,8.03,63
MM15B042,8.19,63
MM15B043,8.36,63
MM15B044,7.37,63
MM15B046,5.56,63
MM15B047,4.98,63
MM15B048,8.72,63
MM15B049,8.25,63
MM16B001,5.9,63
MM16B002,5.83,63
MM16B003,2.1,63
MM16B004,2.57,63
MM16B005,3.41,63
MM16B006,2.47,63
MM16B007,8.95,63
MM16B008,9.38,63
MM16B009,8.57,63
MM16B010,9.65,63
MM16B012,8.47,63
MM16B013,7.34,63
MM16B014,8.27,63
MM16B015,9.35,63
MM16B016,6.92,63
MM16B017,8.37,63
MM16B018,8.9,63
MM16B019,8.64,63
MM16B020,5.14,63
MM16B021,8.42,63
MM16B022,6.51,63
MM16B023,8.98,63
MM16B024,5.32,63
MM16B025,8.17,63
MM16B026,6.19,63
MM16B027,8.97,63
MM16B028,8.27,63
MM16B029,8.06,63
MM16B030,8.63,63
MM16B031,7.71,63
MM16B032,9.43,63
MM16B033,8.2,63
MM16B034,7.8,63
MM16B035,7.43,63
MM16B036,9.7,63
MM16B101,9.26,63
MM16B102,2.14,63
MM16B103,6.63,63
MM16B104,7.58,63
MM16B105,7.16,63
MM16B106,9.13,63
MM16B107,8.36,63
MM16B108,8.35,63
MM16B109,6.71,63
MM16B111,7.46,63
MM16B112,7.35,63
MM16B113,7.1,63
MM16B114,8.22,63
NA15B001,7.7,63
NA15B002,6.91,63
NA15B003,8.55,72
NA15B004,5.12,63
NA15B005,7.55,63
NA15B006,6.97,63
NA15B007,6.95,63
NA15B008,8.87,63
NA15B009,9.37,63
NA15B010,8.2,63
NA15B011,6.27,63
NA15B012,9.23,72
NA15B013,7.71,63
NA15B014,5.27,63
NA15B015,9.34,63
NA15B016,6.71,63
NA15B017,7.07,63
NA15B018,8.35,63
NA15B019,6.75,63
NA15B020,7.05,63
NA15B021,7.01,63
NA15B022,8.84,72
NA15B023,7.76,63
NA15B024,5.2,63
NA15B025,5.61,63
NA15B026,9.46,63
NA15B028,7.33,63
NA15B029,6.97,63
NA15B030,3.64,63
NA15B031,7.95,63
NA15B032,7.99,63
NA15B033,8.16,63
NA15B034,6.29,63
NA15B035,9.37,63
NA15B036,8.15,63
NA15B037,8.34,63
NA15B038,8.11,63
NA15B039,9.09,63
NA15B040,7.26,63
NA15B041,7.05,63
NA15B042,5.7,63
NA15B043,5.8,63
NA15B044,5.68,63
NA15B045,3.69,63
NA15B046,7.82,63
NA15B047,7.81,63
NA15B048,5.42,63
NA15B049,5.72,63
NA16B001,9.72,63
NA16B003,6.79,63
NA16B004,3.64,63
NA16B005,7.05,63
NA16B006,8.9,63
NA16B007,7.18,63
NA16B008,3.02,63
NA16B009,8.03,63
NA16B010,8.51,63
NA16B011,8.46,63
NA16B012,4.38,63
NA16B013,7.46,63
NA16B014,7.51,63
NA16B015,5.69,63
NA16B016,6.34,63
NA16B017,7.17,63
NA16B018,6.95,63
NA16B019,7.32,63
NA16B020,8.75,63
NA16B021,3.19,63
NA16B022,7.38,63
NA16B023,7.45,63
NA16B024,7.11,63
NA16B025,6.62,63
NA16B026,8.91,63
NA16B027,7.11,63
NA16B028,7.38,63
NA16B029,8.19,63
NA16B030,8.56,63
NA16B031,7.25,63
NA16B032,7.28,63
NA16B033,7.6,63
NA16B034,8.93,63
NA16B035,9.07,63
NA16B036,5.25,63
NA16B037,6.32,63
NA16B038,5.63,63
NA16B039,7.65,63
NA16B040,9.83,63
NA16B101,6.32,63
NA16B102,7.88,63
NA16B103,4.68,63
NA16B104,7.04,63
NA16B105,8.93,63
NA16B106,5.92,63
NA16B107,6.43,63
NA16B108,8.04,63
NA16B109,3.7,63
NA16B110,7.94,63
NA16B111,3.31,63
NA16B112,7.71,63
NA16B113,4.96,63
NA16B114,2.97,63
NA16B115,8.12,63
NA16B116,7.66,63
NA16B117,8.7,63
NA16B118,7.7,63
NA16B119,6.66,63
PH15B001,7.97,63
PH15B004,6.16,63
PH15B005,7.36,63
PH15B006,7.88,63
PH15B007,8.37,63
PH15B008,9.03,63
PH15B009,5.8,63
PH16B001,3.96,63
PH16B002,9.08,63
PH16B003,7.1,63
PH16B004,6.39,63
PH16B005,6.62,63
PH16B006,9.07,63
PH16B007,9.46,63
PH16B008,6.96,63
PH16B009,7.36,63
PH16B010,6.89,63
PH16B011,6.64,63
AE17B001,0.1,63
AE17B003,0.1,63
AE17B004,0.1,63
AE17B005,0.1,63
AE17B006,0.1,63
AE17B007,0.1,63
AE17B008,0.1,63
AE17B009,0.1,63
AE17B010,0.1,63
AE17B011,0.1,63
AE17B012,0.1,63
AE17B013,0.1,63
AE17B014,0.1,63
AE17B015,0.1,63
AE17B016,0.1,63
AE17B017,0.1,63
AE17B018,0.1,63
AE17B019,0.1,63
AE17B020,0.1,63
AE17B021,0.1,63
AE17B022,0.1,63
CS17B047,0.1,63
AE17B024,0.1,63
AE17B025,0.1,63
AE17B026,0.1,63
AE17B027,0.1,63
AE17B028,0.1,63
AE17B030,0.1,63
AE17B031,0.1,63
AE17B032,0.1,63
AE17B033,0.1,63
AE17B034,0.1,63
ME17B077,0.1,63
AE17B036,0.1,63
AE17B037,0.1,63
AE17B038,0.1,63
AE17B039,0.1,63
ME17B078,0.1,63
EE17B072,0.1,63
AE17B042,0.1,63
AE17B043,0.1,63
AE17B044,0.1,63
AE17B045,0.1,63
ME17B081,0.1,63
AE17B101,0.1,63
AE17B102,0.1,63
AE17B103,0.1,63
AE17B104,0.1,63
AE17B105,0.1,63
AE17B106,0.1,63
AE17B107,0.1,63
ME17B177,0.1,63
AE17B109,0.1,63
AE17B110,0.1,63
AE17B111,0.1,63
AE17B112,0.1,63
AE17B113,0.1,63
BE17B001,0.1,63
BE17B002,0.1,63
BE17B003,0.1,63
BE17B004,0.1,63
BE17B005,0.1,63
BE17B006,0.1,63
BE17B007,0.1,63
BE17B008,0.1,63
BE17B009,0.1,63
BE17B010,0.1,63
BE17B011,0.1,63
BE17B012,0.1,63
BE17B013,0.1,63
BE17B014,0.1,63
BE17B015,0.1,63
ME17B179,0.1,63
EE17B159,0.1,63
BE17B018,0.1,63
BE17B019,0.1,63
BE17B020,0.1,63
BE17B021,0.1,63
BE17B022,0.1,63
BE17B023,0.1,63
BE17B024,0.1,63
BE17B025,0.1,63
BE17B026,0.1,63
BE17B027,0.1,63
CH17B120,0.1,63
BE17B030,0.1,63
CH17B119,0.1,63
BE17B032,0.1,63
BE17B033,0.1,63
BE17B034,0.1,63
PH17B011,0.1,63
BS17B002,0.1,63
BS17B003,0.1,63
BS17B004,0.1,63
BS17B006,0.1,63
BS17B007,0.1,63
BS17B008,0.1,63
BS17B009,0.1,63
BS17B010,0.1,63
BS17B011,0.1,63
BS17B012,0.1,63
BS17B013,0.1,63
BS17B014,0.1,63
BS17B015,0.1,63
BS17B016,0.1,63
BS17B017,0.1,63
BE17B037,0.1,63
BS17B019,0.1,63
BS17B020,0.1,63
BS17B021,0.1,63
BS17B022,0.1,63
BS17B024,0.1,63
BS17B025,0.1,63
BS17B026,0.1,63
BE17B038,0.1,63
BS17B028,0.1,63
BS17B029,0.1,63
BS17B030,0.1,63
BS17B031,0.1,63
BS17B032,0.1,63
BS17B033,0.1,63
BS17B034,0.1,63
BS17B035,0.1,63
BS17B036,0.1,63
BE17B036,0.1,63
CE17B001,0.1,63
CE17B002,0.1,63
CE17B003,0.1,63
CE17B004,0.1,63
CE17B006,0.1,63
CE17B007,0.1,63
CE17B008,0.1,63
CE17B009,0.1,63
CE17B010,0.1,63
CE17B011,0.1,63
CE17B012,0.1,63
CE17B013,0.1,63
CE17B014,0.1,63
CE17B015,0.1,63
CE17B016,0.1,63
CE17B017,0.1,63
CE17B018,0.1,63
CE17B019,0.1,63
CE17B020,0.1,63
CE17B021,0.1,63
CE17B022,0.1,63
CE17B023,0.1,63
CE17B024,0.1,63
CE17B025,0.1,63
CE17B026,0.1,63
CE17B027,0.1,63
CE17B029,0.1,63
CE17B030,0.1,63
CE17B031,0.1,63
CE17B032,0.1,63
CE17B033,0.1,63
ME17B080,0.1,63
CE17B035,0.1,63
CE17B036,0.1,63
CE17B037,0.1,63
EE17B070,0.1,63
CE17B039,0.1,63
CE17B040,0.1,63
CE17B041,0.1,63
CE17B042,0.1,63
CE17B043,0.1,63
CE17B044,0.1,63
CE17B045,0.1,63
CE17B046,0.1,63
CE17B047,0.1,63
CE17B048,0.1,63
CE17B049,0.1,63
CE17B050,0.1,63
CE17B051,0.1,63
ME17B082,0.1,63
EE17B068,0.1,63
CE17B054,0.1,63
CE17B055,0.1,63
CE17B056,0.1,63
CE17B057,0.1,63
CE17B058,0.1,63
CE17B059,0.1,63
ME17B083,0.1,63
CE17B061,0.1,63
ME17B085,0.1,63
CE17B063,0.1,63
CE17B101,0.1,63
CE17B103,0.1,63
CE17B104,0.1,63
CE17B105,0.1,63
CE17B106,0.1,63
CE17B107,0.1,63
CE17B108,0.1,63
CE17B109,0.1,63
CE17B110,0.1,63
CE17B111,0.1,63
CE17B112,0.1,63
CE17B113,0.1,63
CE17B114,0.1,63
CE17B115,0.1,63
CE17B116,0.1,63
CE17B117,0.1,63
CE17B118,0.1,63
CE17B120,0.1,63
CE17B121,0.1,63
CE17B122,0.1,63
CE17B123,0.1,63
CE17B124,0.1,63
CE17B125,0.1,63
CE17B126,0.1,63
CE17B128,0.1,63
ME17B182,0.1,63
ME17B174,0.1,63
CE17B131,0.1,63
CE17B132,0.1,63
ME17B173,0.1,63
CE17B134,0.1,63
CE17B135,0.1,63
CS17B048,0.1,63
CH17B002,0.1,63
CH17B003,0.1,63
CH17B004,0.1,63
CH17B005,0.1,63
CH17B006,0.1,63
CH17B007,0.1,63
CH17B008,0.1,63
CH17B009,0.1,63
CH17B010,0.1,63
ME17B084,0.1,63
CH17B012,0.1,63
CH17B013,0.1,63
CH17B014,0.1,63
CH17B015,0.1,63
CH17B016,0.1,63
CH17B017,0.1,63
CH17B018,0.1,63
CH17B019,0.1,63
CH17B020,0.1,63
CH17B021,0.1,63
CH17B022,0.1,63
CH17B023,0.1,63
CH17B024,0.1,63
CH17B025,0.1,63
CH17B026,0.1,63
CH17B027,0.1,63
CH17B028,0.1,63
CH17B029,0.1,63
CH17B030,0.1,63
CH17B031,0.1,63
CH17B032,0.1,63
CH17B033,0.1,63
CH17B034,0.1,63
CH17B035,0.1,63
CH17B036,0.1,63
CH17B037,0.1,63
CH17B038,0.1,63
CH17B039,0.1,63
CH17B040,0.1,63
CH17B041,0.1,63
CH17B042,0.1,63
CH17B043,0.1,63
EE17B071,0.1,63
CH17B045,0.1,63
CH17B046,0.1,63
CH17B047,0.1,63
CH17B048,0.1,63
CH17B049,0.1,63
CH17B050,0.1,63
CH17B051,0.1,63
CH17B052,0.1,63
CH17B053,0.1,63
CH17B054,0.1,63
CH17B055,0.1,63
CH17B056,0.1,63
CH17B057,0.1,63
CH17B058,0.1,63
CH17B059,0.1,63
CH17B060,0.1,63
CH17B061,0.1,63
CH17B062,0.1,63
CH17B063,0.1,63
CH17B064,0.1,63
CH17B065,0.1,63
CH17B066,0.1,63
CH17B067,0.1,63
CS17B049,0.1,63
CH17B069,0.1,63
CH17B070,0.1,63
CH17B071,0.1,63
CH17B072,0.1,63
CH17B073,0.1,63
CH17B074,0.1,63
CH17B101,0.1,63
CH17B102,0.1,63
CH17B103,0.1,63
CH17B104,0.1,63
CH17B105,0.1,63
CH17B106,0.1,63
ME17B175,0.1,63
CH17B108,0.1,63
CH17B109,0.1,63
CH17B110,0.1,63
CH17B111,0.1,63
CH17B112,0.1,63
CH17B113,0.1,63
ME17B176,0.1,63
CH17B115,0.1,63
CH17B116,0.1,63
ME17B180,0.1,63
CH17B118,0.1,63
CS17B001,0.1,63
CS17B002,0.1,63
CS17B003,0.1,63
CS17B004,0.1,63
CS17B005,0.1,63
CS17B006,0.1,63
CS17B007,0.1,63
CS17B008,0.1,63
CS17B009,0.1,63
CS17B010,0.1,63
CS17B011,0.1,63
CS17B012,0.1,63
CS17B013,0.1,63
CS17B014,0.1,63
CS17B015,0.1,63
CS17B016,0.1,63
CS17B017,0.1,63
CS17B018,0.1,63
CS17B019,0.1,63
CS17B020,0.1,63
CS17B021,0.1,63
CS17B022,0.1,63
CS17B023,0.1,63
CS17B024,0.1,63
CS17B025,0.1,63
CS17B026,0.1,63
CS17B027,0.1,63
CS17B028,0.1,63
CS17B029,0.1,63
CS17B030,0.1,63
CS17B031,0.1,63
CS17B033,0.1,63
CS17B034,0.1,63
CS17B035,0.1,63
CS17B036,0.1,63
CS17B038,0.1,63
CS17B039,0.1,63
CS17B040,0.1,63
CS17B041,0.1,63
CS17B042,0.1,63
CS17B044,0.1,63
CS17B101,0.1,63
CS17B102,0.1,63
CS17B103,0.1,63
CS17B104,0.1,63
CS17B105,0.1,63
CS17B106,0.1,63
CS17B107,0.1,63
CS17B108,0.1,63
CS17B109,0.1,63
CS17B110,0.1,63
CS17B111,0.1,63
CS17B112,0.1,63
CS17B113,0.1,63
CS17B114,0.1,63
CS17B115,0.1,63
ED17B001,0.1,63
ED17B002,0.1,63
ED17B003,0.1,63
ED17B004,0.1,63
ED17B005,0.1,63
ED17B006,0.1,63
ED17B008,0.1,63
ED17B009,0.1,63
ED17B010,0.1,63
ED17B011,0.1,63
ED17B012,0.1,63
ED17B013,0.1,63
ED17B014,0.1,63
ED17B015,0.1,63
ED17B016,0.1,63
ED17B017,0.1,63
ED17B018,0.1,63
ED17B019,0.1,63
ED17B020,0.1,63
ED17B021,0.1,63
ED17B022,0.1,63
ED17B023,0.1,63
ED17B024,0.1,63
ED17B025,0.1,63
ED17B026,0.1,63
ED17B027,0.1,63
ED17B028,0.1,63
ED17B029,0.1,63
ED17B030,0.1,63
ED17B031,0.1,63
ED17B032,0.1,63
ED17B033,0.1,63
ED17B034,0.1,63
ED17B035,0.1,63
ED17B036,0.1,63
ED17B037,0.1,63
ED17B038,0.1,63
ED17B039,0.1,63
ED17B040,0.1,63
ED17B041,0.1,63
ED17B042,0.1,63
ED17B043,0.1,63
ED17B044,0.1,63
ED17B045,0.1,63
ED17B046,0.1,63
ED17B047,0.1,63
ED17B048,0.1,63
ED17B049,0.1,63
ED17B050,0.1,63
ED17B051,0.1,63
ED17B053,0.1,63
ED17B054,0.1,63
ED17B055,0.1,63
ED17B056,0.1,63
ED17B057,0.1,63
EE17B001,0.1,63
EE17B002,0.1,63
EE17B003,0.1,63
EE17B004,0.1,63
EE17B005,0.1,63
EE17B006,0.1,63
EE17B007,0.1,63
EE17B008,0.1,63
EE17B009,0.1,63
EE17B010,0.1,63
EE17B011,0.1,63
EE17B012,0.1,63
EE17B013,0.1,63
EE17B014,0.1,63
EE17B015,0.1,63
EE17B016,0.1,63
EE17B017,0.1,63
EE17B019,0.1,63
EE17B020,0.1,63
EE17B021,0.1,63
EE17B022,0.1,63
EE17B023,0.1,63
EE17B024,0.1,63
EE17B025,0.1,63
EE17B026,0.1,63
EE17B027,0.1,63
EE17B028,0.1,63
EE17B029,0.1,63
EE17B030,0.1,63
EE17B031,0.1,63
EE17B032,0.1,63
EE17B033,0.1,63
EE17B034,0.1,63
EE17B035,0.1,63
EE17B036,0.1,63
EE17B037,0.1,63
EE17B038,0.1,63
EE17B039,0.1,63
EE17B040,0.1,63
EE17B041,0.1,63
EE17B042,0.1,63
EE17B043,0.1,63
EE17B044,0.1,63
EE17B046,0.1,63
EE17B047,0.1,63
EE17B048,0.1,63
EE17B049,0.1,63
EE17B050,0.1,63
EE17B051,0.1,63
EE17B052,0.1,63
EE17B053,0.1,63
EE17B054,0.1,63
EE17B055,0.1,63
EE17B056,0.1,63
EE17B057,0.1,63
EE17B058,0.1,63
EE17B059,0.1,63
EE17B060,0.1,63
EE17B061,0.1,63
EE17B062,0.1,63
EE17B063,0.1,63
EE17B064,0.1,63
EE17B065,0.1,63
EE17B066,0.1,63
EE17B101,0.1,63
EE17B102,0.1,63
EE17B104,0.1,63
EE17B105,0.1,63
EE17B106,0.1,63
EE17B107,0.1,63
EE17B108,0.1,63
EE17B109,0.1,63
EE17B110,0.1,63
EE17B111,0.1,63
EE17B112,0.1,63
EE17B113,0.1,63
EE17B114,0.1,63
EE17B115,0.1,63
EE17B116,0.1,63
EE17B117,0.1,63
EE17B118,0.1,63
EE17B119,0.1,63
EE17B120,0.1,63
EE17B121,0.1,63
EE17B122,0.1,63
EE17B123,0.1,63
EE17B124,0.1,63
EE17B125,0.1,63
EE17B126,0.1,63
EE17B127,0.1,63
EE17B128,0.1,63
EE17B129,0.1,63
EE17B130,0.1,63
EE17B131,0.1,63
EE17B132,0.1,63
EE17B133,0.1,63
EE17B134,0.1,63
EE17B135,0.1,63
EE17B136,0.1,63
EE17B137,0.1,63
EE17B138,0.1,63
EE17B139,0.1,63
EE17B140,0.1,63
EE17B141,0.1,63
EE17B142,0.1,63
EE17B143,0.1,63
EE17B144,0.1,63
EE17B145,0.1,63
EE17B146,0.1,63
EE17B147,0.1,63
EE17B148,0.1,63
EE17B149,0.1,63
CS17B116,0.1,63
EE17B151,0.1,63
EE17B152,0.1,63
EE17B153,0.1,63
EP17B001,0.1,63
EP17B002,0.1,63
EP17B003,0.1,63
EP17B004,0.1,63
EP17B005,0.1,63
EP17B006,0.1,63
EP17B007,0.1,63
EP17B008,0.1,63
EP17B009,0.1,63
EP17B010,0.1,63
EP17B011,0.1,63
CS17B045,0.1,63
EP17B013,0.1,63
CS17B046,0.1,63
EP17B015,0.1,63
EP17B017,0.1,63
EP17B018,0.1,63
EP17B019,0.1,63
EP17B020,0.1,63
EP17B021,0.1,63
EP17B022,0.1,63
EP17B023,0.1,63
EP17B024,0.1,63
EP17B025,0.1,63
EP17B026,0.1,63
EP17B027,0.1,63
EP17B028,0.1,63
EP17B029,0.1,63
EP17B030,0.1,63
ME17B001,0.1,63
ME17B002,0.1,63
ME17B003,0.1,63
ME17B004,0.1,63
ME17B005,0.1,63
ME17B006,0.1,63
ME17B007,0.1,63
ME17B008,0.1,63
ME17B009,0.1,63
ME17B010,0.1,63
ME17B011,0.1,63
ME17B012,0.1,63
ME17B013,0.1,63
ME17B014,0.1,63
ME17B015,0.1,63
ME17B016,0.1,63
ME17B017,0.1,63
ME17B018,0.1,63
ME17B019,0.1,63
ME17B020,0.1,63
ME17B021,0.1,63
ME17B022,0.1,63
ME17B023,0.1,63
ME17B024,0.1,63
ME17B025,0.1,63
ME17B026,0.1,63
ME17B027,0.1,63
ME17B028,0.1,63
ME17B029,0.1,63
ME17B030,0.1,63
ME17B031,0.1,63
